2025-02-04 23:20:47,416 - INFO - Namespace(device='cuda:0', channel_weights=[1.0, 2.0, 1.0, 1.0], batch_size=8, num_classes=4, pretrained=False, pretrained_weights='./Synapse_weights_1u1d', lr=0.0001, epochs=500, warmup_epochs=10, dataset_mode='MnMs', max_channel=256, l2_norm=1e-07, patience=15, wandb=True, cache=True, ed_es_only='', log_dir='../../de_logistics/MnMs_1UNetlinear_02-04-23-20-45/', log_file_path='../../de_logistics/MnMs_1UNetlinear_02-04-23-20-45/training.log')
Epoch 1/500 [Training]: 100%|████████████████████████████████████████| 141/141 [01:24<00:00,  1.67batch/s]
Epoch 38/500 [Training]: 100%|███████████████████████████████████████| 141/141 [01:10<00:00,  1.99batch/s]
2025-02-05 00:12:05,863 - INFO - train_loss:1.1848163368008662 in epoch38
2025-02-05 00:12:05,863 - INFO - train_acc:0.8997577524190647 in epoch38
2025-02-05 00:12:05,863 - INFO - Epoch 38: Learning Rate: [9.91965597819885e-05]
Epoch 38/500 [Validation]: 100%|█████████████████████████████████████████| 9/9 [00:04<00:00,  2.01batch/s]
2025-02-05 00:12:10,340 - INFO - valid_loss:1.1930739614698622 in epoch38
2025-02-05 00:12:10,341 - INFO - valid_acc:0.904934237483556 in epoch38
2025-02-05 00:12:10,341 - INFO - Mean iou = 83.29% in epoch38
Epoch 39/500 [Training]: 100%|███████████████████████████████████████| 141/141 [01:12<00:00,  1.96batch/s]
2025-02-05 00:13:22,376 - INFO - train_loss:1.1846376251667103 in epoch39
2025-02-05 00:13:22,377 - INFO - train_acc:0.9015928952236186 in epoch39
2025-02-05 00:13:22,377 - INFO - Epoch 39: Learning Rate: [9.913831475694222e-05]
Epoch 39/500 [Validation]: 100%|█████████████████████████████████████████| 9/9 [00:04<00:00,  2.08batch/s]
2025-02-05 00:13:26,701 - INFO - valid_loss:1.192513836754693 in epoch39
2025-02-05 00:13:26,702 - INFO - valid_acc:0.9134853102638848 in epoch39
2025-02-05 00:13:26,702 - INFO - Mean iou = 84.60% in epoch39
2025-02-05 00:13:26,703 - INFO - save the model in epoch39
Epoch 40/500 [Training]: 100%|███████████████████████████████████████| 141/141 [01:11<00:00,  1.98batch/s]
2025-02-05 00:14:38,135 - INFO - train_loss:1.184796448294998 in epoch40
2025-02-05 00:14:38,135 - INFO - train_acc:0.9007113836226182 in epoch40
2025-02-05 00:14:38,136 - INFO - Epoch 40: Learning Rate: [9.907805005376832e-05]
Epoch 40/500 [Validation]: 100%|█████████████████████████████████████████| 9/9 [00:04<00:00,  2.07batch/s]
2025-02-05 00:14:42,478 - INFO - valid_loss:1.193455523914761 in epoch40
2025-02-05 00:14:42,479 - INFO - valid_acc:0.9025097546481999 in epoch40
2025-02-05 00:14:42,479 - INFO - Mean iou = 82.89% in epoch40
Epoch 41/500 [Training]: 100%|███████████████████████████████████████| 141/141 [01:12<00:00,  1.95batch/s]
2025-02-05 00:15:54,650 - INFO - train_loss:1.1846492679406566 in epoch41
2025-02-05 00:15:54,651 - INFO - train_acc:0.9024662641883838 in epoch41
2025-02-05 00:15:54,651 - INFO - Epoch 41: Learning Rate: [9.90157681497127e-05]
Epoch 41/500 [Validation]: 100%|█████████████████████████████████████████| 9/9 [00:04<00:00,  2.01batch/s]
2025-02-05 00:15:59,127 - INFO - valid_loss:1.1942671537399292 in epoch41
2025-02-05 00:15:59,127 - INFO - valid_acc:0.9037792790523488 in epoch41
2025-02-05 00:15:59,127 - INFO - Mean iou = 83.08% in epoch41
Epoch 42/500 [Training]: 100%|███████████████████████████████████████| 141/141 [01:12<00:00,  1.95batch/s]
2025-02-05 00:17:11,285 - INFO - train_loss:1.1845873044737687 in epoch42
2025-02-05 00:17:11,286 - INFO - train_acc:0.9016722561450566 in epoch42
2025-02-05 00:17:11,286 - INFO - Epoch 42: Learning Rate: [9.895147160494048e-05]
Epoch 42/500 [Validation]: 100%|█████████████████████████████████████████| 9/9 [00:04<00:00,  1.93batch/s]
2025-02-05 00:17:15,939 - INFO - valid_loss:1.1930873526467218 in epoch42
2025-02-05 00:17:15,940 - INFO - valid_acc:0.900307497853485 in epoch42
2025-02-05 00:17:15,940 - INFO - Mean iou = 82.57% in epoch42
Epoch 43/500 [Training]: 100%|███████████████████████████████████████| 141/141 [01:12<00:00,  1.95batch/s]
2025-02-05 00:18:28,119 - INFO - train_loss:1.1844130348651967 in epoch43
2025-02-05 00:18:28,119 - INFO - train_acc:0.9050787551462375 in epoch43
2025-02-05 00:18:28,119 - INFO - Epoch 43: Learning Rate: [9.888516306243081e-05]
Epoch 43/500 [Validation]: 100%|█████████████████████████████████████████| 9/9 [00:04<00:00,  2.03batch/s]
2025-02-05 00:18:32,564 - INFO - valid_loss:1.1936735312143962 in epoch43
2025-02-05 00:18:32,565 - INFO - valid_acc:0.9063097201666803 in epoch43
2025-02-05 00:18:32,565 - INFO - Mean iou = 83.48% in epoch43
Epoch 44/500 [Training]: 100%|███████████████████████████████████████| 141/141 [01:11<00:00,  1.96batch/s]
2025-02-05 00:19:44,392 - INFO - train_loss:1.1844409915572363 in epoch44
2025-02-05 00:19:44,393 - INFO - train_acc:0.9049713072226874 in epoch44
2025-02-05 00:19:44,393 - INFO - Epoch 44: Learning Rate: [9.881684524786815e-05]
Epoch 44/500 [Validation]: 100%|█████████████████████████████████████████| 9/9 [00:04<00:00,  2.02batch/s]
2025-02-05 00:19:48,850 - INFO - valid_loss:1.1940701802571614 in epoch44
2025-02-05 00:19:48,851 - INFO - valid_acc:0.9056089852413619 in epoch44
2025-02-05 00:19:48,851 - INFO - Mean iou = 83.38% in epoch44
Epoch 45/500 [Training]: 100%|███████████████████████████████████████| 141/141 [01:12<00:00,  1.95batch/s]
2025-02-05 00:21:00,982 - INFO - train_loss:1.1842810202997627 in epoch45
2025-02-05 00:21:00,982 - INFO - train_acc:0.9080875863083023 in epoch45
2025-02-05 00:21:00,982 - INFO - Epoch 45: Learning Rate: [9.874652096953027e-05]
Epoch 45/500 [Validation]: 100%|█████████████████████████████████████████| 9/9 [00:04<00:00,  2.08batch/s]
2025-02-05 00:21:05,315 - INFO - valid_loss:1.1932743655310736 in epoch45
2025-02-05 00:21:05,315 - INFO - valid_acc:0.9029592770155066 in epoch45
2025-02-05 00:21:05,315 - INFO - Mean iou = 82.95% in epoch45
Epoch 46/500 [Training]: 100%|███████████████████████████████████████| 141/141 [01:10<00:00,  2.00batch/s]
2025-02-05 00:22:15,971 - INFO - train_loss:1.184319867309949 in epoch46
2025-02-05 00:22:15,972 - INFO - train_acc:0.9079465028957839 in epoch46
2025-02-05 00:22:15,972 - INFO - Epoch 46: Learning Rate: [9.867419311817282e-05]
Epoch 46/500 [Validation]: 100%|█████████████████████████████████████████| 9/9 [00:04<00:00,  2.12batch/s]
2025-02-05 00:22:20,215 - INFO - valid_loss:1.1933984491560194 in epoch46
2025-02-05 00:22:20,215 - INFO - valid_acc:0.9088123997159676 in epoch46
2025-02-05 00:22:20,215 - INFO - Mean iou = 83.89% in epoch46
Epoch 47/500 [Training]: 100%|███████████████████████████████████████| 141/141 [01:11<00:00,  1.98batch/s]
2025-02-05 00:23:31,513 - INFO - train_loss:1.1843045594844412 in epoch47
2025-02-05 00:23:31,513 - INFO - train_acc:0.907406517729061 in epoch47
2025-02-05 00:23:31,513 - INFO - Epoch 47: Learning Rate: [9.859986466691047e-05]
Epoch 47/500 [Validation]: 100%|█████████████████████████████████████████| 9/9 [00:04<00:00,  2.10batch/s]
2025-02-05 00:23:35,802 - INFO - valid_loss:1.1929192543029785 in epoch47
2025-02-05 00:23:35,803 - INFO - valid_acc:0.910413621801847 in epoch47
2025-02-05 00:23:35,803 - INFO - Mean iou = 84.13% in epoch47
Epoch 48/500 [Training]: 100%|███████████████████████████████████████| 141/141 [01:12<00:00,  1.95batch/s]
2025-02-05 00:24:47,935 - INFO - train_loss:1.1840885268880965 in epoch48
2025-02-05 00:24:47,935 - INFO - train_acc:0.9088412391626286 in epoch48
2025-02-05 00:24:47,935 - INFO - Epoch 48: Learning Rate: [9.852353867109473e-05]
Epoch 48/500 [Validation]: 100%|█████████████████████████████████████████| 9/9 [00:04<00:00,  2.03batch/s]
2025-02-05 00:24:52,366 - INFO - valid_loss:1.1933844089508057 in epoch48
2025-02-05 00:24:52,367 - INFO - valid_acc:0.9045065852059293 in epoch48
2025-02-05 00:24:52,367 - INFO - Mean iou = 83.21% in epoch48
Epoch 49/500 [Training]: 100%|███████████████████████████████████████| 141/141 [01:11<00:00,  1.97batch/s]
2025-02-05 00:26:03,912 - INFO - train_loss:1.1841888757462198 in epoch49
2025-02-05 00:26:03,913 - INFO - train_acc:0.9089374485160232 in epoch49
2025-02-05 00:26:03,913 - INFO - Epoch 49: Learning Rate: [9.844521826818832e-05]
Epoch 49/500 [Validation]: 100%|█████████████████████████████████████████| 9/9 [00:04<00:00,  2.04batch/s]
2025-02-05 00:26:08,330 - INFO - valid_loss:1.1930793921152751 in epoch49
2025-02-05 00:26:08,330 - INFO - valid_acc:0.902926735735976 in epoch49
2025-02-05 00:26:08,330 - INFO - Mean iou = 82.96% in epoch49
Epoch 50/500 [Training]: 100%|███████████████████████████████████████| 141/141 [01:10<00:00,  1.99batch/s]
2025-02-05 00:27:19,240 - INFO - train_loss:1.1841306644128569 in epoch50
2025-02-05 00:27:19,240 - INFO - train_acc:0.9090931216689018 in epoch50
2025-02-05 00:27:19,240 - INFO - Epoch 50: Learning Rate: [9.836490667763629e-05]
Epoch 50/500 [Validation]: 100%|█████████████████████████████████████████| 9/9 [00:04<00:00,  1.98batch/s]
2025-02-05 00:27:23,790 - INFO - valid_loss:1.1944219138887193 in epoch50
2025-02-05 00:27:23,790 - INFO - valid_acc:0.9026792441046649 in epoch50
2025-02-05 00:27:23,790 - INFO - Mean iou = 82.95% in epoch50
Epoch 51/500 [Training]: 100%|███████████████████████████████████████| 141/141 [01:11<00:00,  1.97batch/s]
2025-02-05 00:28:35,195 - INFO - train_loss:1.183907168131348 in epoch51
2025-02-05 00:28:35,195 - INFO - train_acc:0.9126942492692881 in epoch51
2025-02-05 00:28:35,196 - INFO - Epoch 51: Learning Rate: [9.828260720073352e-05]
Epoch 51/500 [Validation]: 100%|█████████████████████████████████████████| 9/9 [00:04<00:00,  2.11batch/s]
2025-02-05 00:28:39,460 - INFO - valid_loss:1.1931932369867961 in epoch51
2025-02-05 00:28:39,460 - INFO - valid_acc:0.9056983666479687 in epoch51
2025-02-05 00:28:39,460 - INFO - Mean iou = 83.36% in epoch51
Epoch 52/500 [Training]: 100%|███████████████████████████████████████| 141/141 [01:11<00:00,  1.97batch/s]
2025-02-05 00:29:51,053 - INFO - train_loss:1.183844970473161 in epoch52
2025-02-05 00:29:51,054 - INFO - train_acc:0.9109406440172343 in epoch52
2025-02-05 00:29:51,054 - INFO - Epoch 52: Learning Rate: [9.819832322048919e-05]
Epoch 52/500 [Validation]: 100%|█████████████████████████████████████████| 9/9 [00:04<00:00,  2.11batch/s]
2025-02-05 00:29:55,320 - INFO - valid_loss:1.193767746289571 in epoch52
2025-02-05 00:29:55,325 - INFO - valid_acc:0.9046084651023931 in epoch52
2025-02-05 00:29:55,325 - INFO - Mean iou = 83.22% in epoch52
Epoch 53/500 [Training]: 100%|███████████████████████████████████████| 141/141 [01:11<00:00,  1.97batch/s]
2025-02-05 00:31:06,972 - INFO - train_loss:1.184058152192028 in epoch53
2025-02-05 00:31:06,972 - INFO - train_acc:0.9128362729187067 in epoch53
2025-02-05 00:31:06,972 - INFO - Epoch 53: Learning Rate: [9.81120582014876e-05]
Epoch 53/500 [Validation]: 100%|█████████████████████████████████████████| 9/9 [00:04<00:00,  1.92batch/s]
2025-02-05 00:31:11,672 - INFO - valid_loss:1.1932984325620863 in epoch53
2025-02-05 00:31:11,673 - INFO - valid_acc:0.9111858042030193 in epoch53
2025-02-05 00:31:11,673 - INFO - Mean iou = 84.24% in epoch53
Epoch 54/500 [Training]: 100%|███████████████████████████████████████| 141/141 [01:12<00:00,  1.94batch/s]
2025-02-05 00:32:24,269 - INFO - train_loss:1.1838593804244455 in epoch54
2025-02-05 00:32:24,269 - INFO - train_acc:0.9127173444278733 in epoch54
2025-02-05 00:32:24,270 - INFO - Epoch 54: Learning Rate: [9.802381568974582e-05]
Epoch 54/500 [Validation]: 100%|█████████████████████████████████████████| 9/9 [00:04<00:00,  1.97batch/s]
2025-02-05 00:32:28,842 - INFO - valid_loss:1.1941903034845989 in epoch54
2025-02-05 00:32:28,842 - INFO - valid_acc:0.9052028811060711 in epoch54
2025-02-05 00:32:28,843 - INFO - Mean iou = 83.32% in epoch54
Epoch 55/500 [Training]: 100%|███████████████████████████████████████| 141/141 [01:12<00:00,  1.95batch/s]
2025-02-05 00:33:41,042 - INFO - train_loss:1.18368062905386 in epoch55
2025-02-05 00:33:41,042 - INFO - train_acc:0.9143705028901281 in epoch55
2025-02-05 00:33:41,042 - INFO - Epoch 55: Learning Rate: [9.793359931256785e-05]
Epoch 55/500 [Validation]: 100%|█████████████████████████████████████████| 9/9 [00:04<00:00,  2.02batch/s]
