2025-02-02 17:38:53,627 - INFO - Namespace(device='cuda:4', channel_weights=[1.0, 2.0, 1.0, 1.0], batch_size=6, num_classes=4, pretrained=False, pretrained_weights='./Synapse_weights_1u1d', lr=0.0001, epochs=500, warmup_epochs=10, dataset_mode='ACDC', max_channel=256, l2_norm=1e-07, patience=15, aug=False, wandb=True, cache=True, log_dir='../../de_logistics/ACDC_3UNetlinear_02-02-17-38-52/', log_file_path='../../de_logistics/ACDC_3UNetlinear_02-02-17-38-52/training.log')
Epoch 1/500 [Training]: 100%|██████████████████████████████████████████████████████████████████| 100/100 [01:03<00:00,  1.57batch/s]
2025-02-02 18:22:56,900 - INFO - Epoch 36: Learning Rate: [9.930698130391824e-05]
Epoch 36/500 [Validation]: 100%|█████████████████████████████████████████████████████████████████| 17/17 [00:06<00:00,  2.58batch/s]
2025-02-02 18:23:03,502 - INFO - valid_loss:1.1499312975827385 in epoch36
2025-02-02 18:23:03,502 - INFO - valid_acc:0.93412557979151 in epoch36
2025-02-02 18:23:03,502 - INFO - Mean iou = 88.03% in epoch36
Epoch 37/500 [Training]: 100%|█████████████████████████████████████████████████████████████████| 100/100 [01:03<00:00,  1.58batch/s]
2025-02-02 18:24:06,624 - INFO - train_loss:1.1551938021183015 in epoch37
2025-02-02 18:24:06,625 - INFO - train_acc:0.9402968437514337 in epoch37
2025-02-02 18:24:06,625 - INFO - Epoch 37: Learning Rate: [9.925278273468229e-05]
Epoch 37/500 [Validation]: 100%|█████████████████████████████████████████████████████████████████| 17/17 [00:06<00:00,  2.59batch/s]
2025-02-02 18:24:13,194 - INFO - valid_loss:1.1505553091273588 in epoch37
2025-02-02 18:24:13,195 - INFO - valid_acc:0.9359649976834286 in epoch37
2025-02-02 18:24:13,195 - INFO - Mean iou = 88.32% in epoch37
2025-02-02 18:24:13,195 - INFO - save the model in epoch37
Epoch 38/500 [Training]: 100%|█████████████████████████████████████████████████████████████████| 100/100 [01:03<00:00,  1.57batch/s]
2025-02-02 18:25:16,881 - INFO - train_loss:1.1552029168605804 in epoch38
2025-02-02 18:25:16,881 - INFO - train_acc:0.941052890370713 in epoch38
2025-02-02 18:25:16,882 - INFO - Epoch 38: Learning Rate: [9.91965597819885e-05]
Epoch 38/500 [Validation]: 100%|█████████████████████████████████████████████████████████████████| 17/17 [00:06<00:00,  2.59batch/s]
2025-02-02 18:25:23,436 - INFO - valid_loss:1.149956647087546 in epoch38
2025-02-02 18:25:23,437 - INFO - valid_acc:0.9344276463815859 in epoch38
2025-02-02 18:25:23,437 - INFO - Mean iou = 88.04% in epoch38
Epoch 39/500 [Training]: 100%|█████████████████████████████████████████████████████████████████| 100/100 [01:02<00:00,  1.59batch/s]
2025-02-02 18:26:26,284 - INFO - train_loss:1.1552439939975738 in epoch39
2025-02-02 18:26:26,285 - INFO - train_acc:0.9415505028574023 in epoch39
2025-02-02 18:26:26,285 - INFO - Epoch 39: Learning Rate: [9.913831475694222e-05]
Epoch 39/500 [Validation]: 100%|█████████████████████████████████████████████████████████████████| 17/17 [00:06<00:00,  2.57batch/s]
2025-02-02 18:26:32,913 - INFO - valid_loss:1.150735013625201 in epoch39
2025-02-02 18:26:32,913 - INFO - valid_acc:0.9369612155905276 in epoch39
2025-02-02 18:26:32,913 - INFO - Mean iou = 88.52% in epoch39
2025-02-02 18:26:32,914 - INFO - save the model in epoch39
Epoch 40/500 [Training]: 100%|█████████████████████████████████████████████████████████████████| 100/100 [01:03<00:00,  1.58batch/s]
2025-02-02 18:27:36,206 - INFO - train_loss:1.155370911359787 in epoch40
2025-02-02 18:27:36,207 - INFO - train_acc:0.9410761086769922 in epoch40
2025-02-02 18:27:36,207 - INFO - Epoch 40: Learning Rate: [9.907805005376832e-05]
Epoch 40/500 [Validation]: 100%|█████████████████████████████████████████████████████████████████| 17/17 [00:06<00:00,  2.60batch/s]
2025-02-02 18:27:42,754 - INFO - valid_loss:1.1496618355021757 in epoch40
2025-02-02 18:27:42,755 - INFO - valid_acc:0.9301890771474391 in epoch40
2025-02-02 18:27:42,755 - INFO - Mean iou = 87.36% in epoch40
Epoch 41/500 [Training]: 100%|█████████████████████████████████████████████████████████████████| 100/100 [01:02<00:00,  1.59batch/s]
2025-02-02 18:28:45,748 - INFO - train_loss:1.1549686241149901 in epoch41
2025-02-02 18:28:45,749 - INFO - train_acc:0.9420707907081366 in epoch41
2025-02-02 18:28:45,749 - INFO - Epoch 41: Learning Rate: [9.90157681497127e-05]
Epoch 41/500 [Validation]: 100%|█████████████████████████████████████████████████████████████████| 17/17 [00:06<00:00,  2.47batch/s]
2025-02-02 18:28:52,621 - INFO - valid_loss:1.1498054616591509 in epoch41
2025-02-02 18:28:52,621 - INFO - valid_acc:0.9361560482726649 in epoch41
2025-02-02 18:28:52,621 - INFO - Mean iou = 88.35% in epoch41
Epoch 42/500 [Training]: 100%|█████████████████████████████████████████████████████████████████| 100/100 [01:03<00:00,  1.59batch/s]
2025-02-02 18:29:55,637 - INFO - train_loss:1.154919126033783 in epoch42
2025-02-02 18:29:55,637 - INFO - train_acc:0.9432365032757886 in epoch42
2025-02-02 18:29:55,638 - INFO - Epoch 42: Learning Rate: [9.895147160494048e-05]
Epoch 42/500 [Validation]: 100%|█████████████████████████████████████████████████████████████████| 17/17 [00:06<00:00,  2.59batch/s]
2025-02-02 18:30:02,198 - INFO - valid_loss:1.149876594543457 in epoch42
2025-02-02 18:30:02,198 - INFO - valid_acc:0.9380295344106035 in epoch42
2025-02-02 18:30:02,198 - INFO - Mean iou = 88.67% in epoch42
2025-02-02 18:30:02,199 - INFO - save the model in epoch42
Epoch 43/500 [Training]: 100%|█████████████████████████████████████████████████████████████████| 100/100 [01:03<00:00,  1.58batch/s]
2025-02-02 18:31:05,516 - INFO - train_loss:1.155059232711792 in epoch43
2025-02-02 18:31:05,517 - INFO - train_acc:0.9429403900889234 in epoch43
2025-02-02 18:31:05,517 - INFO - Epoch 43: Learning Rate: [9.888516306243081e-05]
Epoch 43/500 [Validation]: 100%|█████████████████████████████████████████████████████████████████| 17/17 [00:06<00:00,  2.61batch/s]
2025-02-02 18:31:12,035 - INFO - valid_loss:1.1503592799691593 in epoch43
2025-02-02 18:31:12,036 - INFO - valid_acc:0.9333083748225856 in epoch43
2025-02-02 18:31:12,036 - INFO - Mean iou = 87.89% in epoch43
Epoch 44/500 [Training]: 100%|█████████████████████████████████████████████████████████████████| 100/100 [01:03<00:00,  1.58batch/s]
2025-02-02 18:32:15,163 - INFO - train_loss:1.154837406873703 in epoch44
2025-02-02 18:32:15,164 - INFO - train_acc:0.943590287908323 in epoch44
2025-02-02 18:32:15,164 - INFO - Epoch 44: Learning Rate: [9.881684524786815e-05]
Epoch 44/500 [Validation]: 100%|█████████████████████████████████████████████████████████████████| 17/17 [00:06<00:00,  2.53batch/s]
2025-02-02 18:32:21,884 - INFO - valid_loss:1.1494227507535149 in epoch44
2025-02-02 18:32:21,885 - INFO - valid_acc:0.9371115748678633 in epoch44
2025-02-02 18:32:21,885 - INFO - Mean iou = 88.50% in epoch44
Epoch 45/500 [Training]: 100%|█████████████████████████████████████████████████████████████████| 100/100 [01:03<00:00,  1.58batch/s]
2025-02-02 18:33:25,070 - INFO - train_loss:1.1549305033683777 in epoch45
2025-02-02 18:33:25,071 - INFO - train_acc:0.9440765344366427 in epoch45
2025-02-02 18:33:25,071 - INFO - Epoch 45: Learning Rate: [9.874652096953027e-05]
Epoch 45/500 [Validation]: 100%|█████████████████████████████████████████████████████████████████| 17/17 [00:06<00:00,  2.56batch/s]
2025-02-02 18:33:31,724 - INFO - valid_loss:1.150010627858779 in epoch45
2025-02-02 18:33:31,724 - INFO - valid_acc:0.9361404384475083 in epoch45
2025-02-02 18:33:31,724 - INFO - Mean iou = 88.36% in epoch45
Epoch 46/500 [Training]: 100%|█████████████████████████████████████████████████████████████████| 100/100 [01:02<00:00,  1.60batch/s]
2025-02-02 18:34:34,165 - INFO - train_loss:1.1547260332107543 in epoch46
2025-02-02 18:34:34,166 - INFO - train_acc:0.9448432476841707 in epoch46
2025-02-02 18:34:34,166 - INFO - Epoch 46: Learning Rate: [9.867419311817282e-05]
Epoch 46/500 [Validation]: 100%|█████████████████████████████████████████████████████████████████| 17/17 [00:06<00:00,  2.61batch/s]
