2025-02-04 21:42:50,827 - INFO - Namespace(device='cuda:1', channel_weights=[1.0, 2.0, 1.0, 1.0], batch_size=4, num_classes=4, pretrained=False, pretrained_weights='./Synapse_weights_1u1d', lr=0.0001, epochs=500, warmup_epochs=10, dataset_mode='ACDC', max_channel=256, l2_norm=1e-07, patience=15, wandb=True, cache=True, ed_es_only='', log_dir='../../de_logistics/ACDC_1DeepLabV3Plinear_02-04-21-42-49/', log_file_path='../../de_logistics/ACDC_1DeepLabV3Plinear_02-04-21-42-49/training.log')
Epoch 1/500 [Training]: 100%|████████████████████████████████████████| 150/150 [00:28<00:00,  5.34batch/s]
Epoch 37/500 [Validation]: 100%|███████████████████████████████████████| 25/25 [00:03<00:00,  6.32batch/s]
2025-02-04 22:01:14,522 - INFO - valid_loss:1.1550777673721313 in epoch37
2025-02-04 22:01:14,522 - INFO - valid_acc:0.9003376731777817 in epoch37
2025-02-04 22:01:14,522 - INFO - Mean iou = 82.70% in epoch37
Epoch 38/500 [Training]: 100%|███████████████████████████████████████| 150/150 [00:25<00:00,  5.86batch/s]
2025-02-04 22:01:40,112 - INFO - train_loss:1.1575810233751933 in epoch38
2025-02-04 22:01:40,113 - INFO - train_acc:0.9158152946734801 in epoch38
2025-02-04 22:01:40,113 - INFO - Epoch 38: Learning Rate: [9.91965597819885e-05]
Epoch 38/500 [Validation]: 100%|███████████████████████████████████████| 25/25 [00:03<00:00,  6.29batch/s]
2025-02-04 22:01:44,091 - INFO - valid_loss:1.1541749715805054 in epoch38
2025-02-04 22:01:44,091 - INFO - valid_acc:0.8976922412951793 in epoch38
2025-02-04 22:01:44,092 - INFO - Mean iou = 82.25% in epoch38
Epoch 39/500 [Training]: 100%|███████████████████████████████████████| 150/150 [00:25<00:00,  5.80batch/s]
2025-02-04 22:02:09,941 - INFO - train_loss:1.1573881832758586 in epoch39
2025-02-04 22:02:09,941 - INFO - train_acc:0.9181846068264065 in epoch39
2025-02-04 22:02:09,941 - INFO - Epoch 39: Learning Rate: [9.913831475694222e-05]
Epoch 39/500 [Validation]: 100%|███████████████████████████████████████| 25/25 [00:03<00:00,  6.38batch/s]
2025-02-04 22:02:13,864 - INFO - valid_loss:1.1542065668106078 in epoch39
2025-02-04 22:02:13,864 - INFO - valid_acc:0.8985803544805111 in epoch39
2025-02-04 22:02:13,865 - INFO - Mean iou = 82.42% in epoch39
Epoch 40/500 [Training]: 100%|███████████████████████████████████████| 150/150 [00:26<00:00,  5.70batch/s]
2025-02-04 22:02:40,168 - INFO - train_loss:1.157570357322693 in epoch40
2025-02-04 22:02:40,169 - INFO - train_acc:0.9147588099385315 in epoch40
2025-02-04 22:02:40,169 - INFO - Epoch 40: Learning Rate: [9.907805005376832e-05]
Epoch 40/500 [Validation]: 100%|███████████████████████████████████████| 25/25 [00:04<00:00,  6.13batch/s]
2025-02-04 22:02:44,248 - INFO - valid_loss:1.1545629262924195 in epoch40
2025-02-04 22:02:44,249 - INFO - valid_acc:0.894743077562049 in epoch40
2025-02-04 22:02:44,249 - INFO - Mean iou = 81.80% in epoch40
Epoch 41/500 [Training]: 100%|███████████████████████████████████████| 150/150 [00:26<00:00,  5.70batch/s]
2025-02-04 22:03:10,559 - INFO - train_loss:1.1568391704559327 in epoch41
2025-02-04 22:03:10,560 - INFO - train_acc:0.9211229598438341 in epoch41
2025-02-04 22:03:10,560 - INFO - Epoch 41: Learning Rate: [9.90157681497127e-05]
Epoch 41/500 [Validation]: 100%|███████████████████████████████████████| 25/25 [00:04<00:00,  6.16batch/s]
2025-02-04 22:03:14,618 - INFO - valid_loss:1.1538226747512816 in epoch41
2025-02-04 22:03:14,618 - INFO - valid_acc:0.9001897265595791 in epoch41
2025-02-04 22:03:14,619 - INFO - Mean iou = 82.66% in epoch41
Epoch 42/500 [Training]: 100%|███████████████████████████████████████| 150/150 [00:26<00:00,  5.75batch/s]
2025-02-04 22:03:40,702 - INFO - train_loss:1.1569715237617493 in epoch42
2025-02-04 22:03:40,702 - INFO - train_acc:0.920705199962771 in epoch42
2025-02-04 22:03:40,702 - INFO - Epoch 42: Learning Rate: [9.895147160494048e-05]
Epoch 42/500 [Validation]: 100%|███████████████████████████████████████| 25/25 [00:04<00:00,  6.16batch/s]
2025-02-04 22:03:44,764 - INFO - valid_loss:1.1544797325134277 in epoch42
2025-02-04 22:03:44,765 - INFO - valid_acc:0.9084877865827679 in epoch42
2025-02-04 22:03:44,765 - INFO - Mean iou = 83.96% in epoch42
2025-02-04 22:03:44,766 - INFO - save the model in epoch42
Epoch 43/500 [Training]: 100%|███████████████████████████████████████| 150/150 [00:26<00:00,  5.67batch/s]
2025-02-04 22:04:11,319 - INFO - train_loss:1.1571323696772258 in epoch43
2025-02-04 22:04:11,320 - INFO - train_acc:0.921137215844168 in epoch43
2025-02-04 22:04:11,320 - INFO - Epoch 43: Learning Rate: [9.888516306243081e-05]
Epoch 43/500 [Validation]: 100%|███████████████████████████████████████| 25/25 [00:04<00:00,  6.03batch/s]
2025-02-04 22:04:15,471 - INFO - valid_loss:1.1553214502334594 in epoch43
2025-02-04 22:04:15,472 - INFO - valid_acc:0.9024704222744232 in epoch43
2025-02-04 22:04:15,472 - INFO - Mean iou = 83.00% in epoch43
Epoch 44/500 [Training]: 100%|███████████████████████████████████████| 150/150 [00:25<00:00,  5.78batch/s]
2025-02-04 22:04:41,447 - INFO - train_loss:1.156914926369985 in epoch44
2025-02-04 22:04:41,447 - INFO - train_acc:0.9233133440118443 in epoch44
2025-02-04 22:04:41,447 - INFO - Epoch 44: Learning Rate: [9.881684524786815e-05]
Epoch 44/500 [Validation]: 100%|███████████████████████████████████████| 25/25 [00:04<00:00,  6.25batch/s]
2025-02-04 22:04:45,451 - INFO - valid_loss:1.1546815013885499 in epoch44
2025-02-04 22:04:45,451 - INFO - valid_acc:0.904794493824891 in epoch44
2025-02-04 22:04:45,452 - INFO - Mean iou = 83.39% in epoch44
Epoch 45/500 [Training]: 100%|███████████████████████████████████████| 150/150 [00:26<00:00,  5.71batch/s]
2025-02-04 22:05:11,707 - INFO - train_loss:1.1569224913915 in epoch45
2025-02-04 22:05:11,707 - INFO - train_acc:0.9213767955754567 in epoch45
2025-02-04 22:05:11,707 - INFO - Epoch 45: Learning Rate: [9.874652096953027e-05]
Epoch 45/500 [Validation]: 100%|███████████████████████████████████████| 25/25 [00:04<00:00,  5.92batch/s]
2025-02-04 22:05:15,933 - INFO - valid_loss:1.1535789346694947 in epoch45
2025-02-04 22:05:15,934 - INFO - valid_acc:0.9082368346456003 in epoch45
2025-02-04 22:05:15,934 - INFO - Mean iou = 83.88% in epoch45
Epoch 46/500 [Training]: 100%|███████████████████████████████████████| 150/150 [00:25<00:00,  5.98batch/s]
2025-02-04 22:05:41,000 - INFO - train_loss:1.156523650487264 in epoch46
2025-02-04 22:05:41,001 - INFO - train_acc:0.9256816923962962 in epoch46
2025-02-04 22:05:41,001 - INFO - Epoch 46: Learning Rate: [9.867419311817282e-05]
Epoch 46/500 [Validation]: 100%|███████████████████████████████████████| 25/25 [00:04<00:00,  6.06batch/s]
2025-02-04 22:05:45,129 - INFO - valid_loss:1.1540368747711183 in epoch46
2025-02-04 22:05:45,130 - INFO - valid_acc:0.9105027689232957 in epoch46
2025-02-04 22:05:45,130 - INFO - Mean iou = 84.26% in epoch46
2025-02-04 22:05:45,131 - INFO - save the model in epoch46
Epoch 47/500 [Training]: 100%|███████████████████████████████████████| 150/150 [00:25<00:00,  5.77batch/s]
2025-02-04 22:06:11,206 - INFO - train_loss:1.156681363582611 in epoch47
2025-02-04 22:06:11,207 - INFO - train_acc:0.9228984125798537 in epoch47
2025-02-04 22:06:11,207 - INFO - Epoch 47: Learning Rate: [9.859986466691047e-05]
Epoch 47/500 [Validation]: 100%|███████████████████████████████████████| 25/25 [00:04<00:00,  6.15batch/s]
2025-02-04 22:06:15,275 - INFO - valid_loss:1.1551389122009277 in epoch47
2025-02-04 22:06:15,275 - INFO - valid_acc:0.9007649728162487 in epoch47
2025-02-04 22:06:15,276 - INFO - Mean iou = 82.80% in epoch47
Epoch 48/500 [Training]: 100%|███████████████████████████████████████| 150/150 [00:26<00:00,  5.70batch/s]
2025-02-04 22:06:41,595 - INFO - train_loss:1.1568763462702434 in epoch48
2025-02-04 22:06:41,596 - INFO - train_acc:0.9238126607128158 in epoch48
2025-02-04 22:06:41,596 - INFO - Epoch 48: Learning Rate: [9.852353867109473e-05]
Epoch 48/500 [Validation]: 100%|███████████████████████████████████████| 25/25 [00:04<00:00,  5.99batch/s]
2025-02-04 22:06:45,771 - INFO - valid_loss:1.154899206161499 in epoch48
2025-02-04 22:06:45,772 - INFO - valid_acc:0.9083623648183746 in epoch48
2025-02-04 22:06:45,772 - INFO - Mean iou = 83.96% in epoch48
Epoch 49/500 [Training]: 100%|███████████████████████████████████████| 150/150 [00:25<00:00,  5.99batch/s]
2025-02-04 22:07:10,836 - INFO - train_loss:1.1565115475654602 in epoch49
2025-02-04 22:07:10,836 - INFO - train_acc:0.9269761429829724 in epoch49
2025-02-04 22:07:10,837 - INFO - Epoch 49: Learning Rate: [9.844521826818832e-05]
Epoch 49/500 [Validation]: 100%|███████████████████████████████████████| 25/25 [00:04<00:00,  6.06batch/s]
2025-02-04 22:07:14,965 - INFO - valid_loss:1.1533700180053712 in epoch49
2025-02-04 22:07:14,966 - INFO - valid_acc:0.910030074146742 in epoch49
2025-02-04 22:07:14,966 - INFO - Mean iou = 84.17% in epoch49
Epoch 50/500 [Training]: 100%|███████████████████████████████████████| 150/150 [00:25<00:00,  5.78batch/s]
2025-02-04 22:07:40,913 - INFO - train_loss:1.156252490679423 in epoch50
2025-02-04 22:07:40,914 - INFO - train_acc:0.9280039868253622 in epoch50
2025-02-04 22:07:40,914 - INFO - Epoch 50: Learning Rate: [9.836490667763629e-05]
Epoch 50/500 [Validation]: 100%|███████████████████████████████████████| 25/25 [00:04<00:00,  6.19batch/s]
2025-02-04 22:07:44,954 - INFO - valid_loss:1.1541537952423095 in epoch50
2025-02-04 22:07:44,955 - INFO - valid_acc:0.9051468244688565 in epoch50
2025-02-04 22:07:44,955 - INFO - Mean iou = 83.39% in epoch50
Epoch 51/500 [Training]: 100%|███████████████████████████████████████| 150/150 [00:25<00:00,  5.81batch/s]
2025-02-04 22:08:10,760 - INFO - train_loss:1.156492911974589 in epoch51
2025-02-04 22:08:10,761 - INFO - train_acc:0.9270172224126562 in epoch51
2025-02-04 22:08:10,761 - INFO - Epoch 51: Learning Rate: [9.828260720073352e-05]
Epoch 51/500 [Validation]: 100%|███████████████████████████████████████| 25/25 [00:04<00:00,  5.98batch/s]
2025-02-04 22:08:14,940 - INFO - valid_loss:1.154165472984314 in epoch51
2025-02-04 22:08:14,941 - INFO - valid_acc:0.9034580458859911 in epoch51
2025-02-04 22:08:14,941 - INFO - Mean iou = 83.15% in epoch51
Epoch 52/500 [Training]: 100%|███████████████████████████████████████| 150/150 [00:26<00:00,  5.72batch/s]
2025-02-04 22:08:41,158 - INFO - train_loss:1.1564291914304097 in epoch52
2025-02-04 22:08:41,158 - INFO - train_acc:0.928214720041479 in epoch52
2025-02-04 22:08:41,159 - INFO - Epoch 52: Learning Rate: [9.819832322048919e-05]
Epoch 52/500 [Validation]: 100%|███████████████████████████████████████| 25/25 [00:04<00:00,  6.02batch/s]
2025-02-04 22:08:45,313 - INFO - valid_loss:1.1541964435577392 in epoch52
2025-02-04 22:08:45,314 - INFO - valid_acc:0.9043063171119345 in epoch52
2025-02-04 22:08:45,314 - INFO - Mean iou = 83.30% in epoch52
Epoch 53/500 [Training]: 100%|███████████████████████████████████████| 150/150 [00:26<00:00,  5.71batch/s]
2025-02-04 22:09:11,603 - INFO - train_loss:1.156135090192159 in epoch53
2025-02-04 22:09:11,604 - INFO - train_acc:0.929166192758269 in epoch53
2025-02-04 22:09:11,604 - INFO - Epoch 53: Learning Rate: [9.81120582014876e-05]
Epoch 53/500 [Validation]: 100%|███████████████████████████████████████| 25/25 [00:03<00:00,  6.47batch/s]
2025-02-04 22:09:15,471 - INFO - valid_loss:1.1547096538543702 in epoch53
2025-02-04 22:09:15,471 - INFO - valid_acc:0.9088703956987196 in epoch53
2025-02-04 22:09:15,471 - INFO - Mean iou = 84.01% in epoch53
Epoch 54/500 [Training]: 100%|███████████████████████████████████████| 150/150 [00:26<00:00,  5.73batch/s]
2025-02-04 22:09:41,634 - INFO - train_loss:1.1561069218317668 in epoch54
2025-02-04 22:09:41,635 - INFO - train_acc:0.9304476999017511 in epoch54
2025-02-04 22:09:41,635 - INFO - Epoch 54: Learning Rate: [9.802381568974582e-05]
Epoch 54/500 [Validation]: 100%|███████████████████████████████████████| 25/25 [00:04<00:00,  6.02batch/s]
2025-02-04 22:09:45,791 - INFO - valid_loss:1.1531243848800659 in epoch54
2025-02-04 22:09:45,792 - INFO - valid_acc:0.91328596933483 in epoch54
2025-02-04 22:09:45,792 - INFO - Mean iou = 84.68% in epoch54
2025-02-04 22:09:45,793 - INFO - save the model in epoch54
Epoch 55/500 [Training]: 100%|███████████████████████████████████████| 150/150 [00:25<00:00,  5.99batch/s]
2025-02-04 22:10:10,938 - INFO - train_loss:1.155972486337026 in epoch55
2025-02-04 22:10:10,939 - INFO - train_acc:0.9300630170311855 in epoch55
